# text	start:end:type,...
他从太湖路返回	2:5:LOC
我们联系了潘基文	5:8:PER
市长今天发表讲话	-
报告由东华东大学提交	3:8:ORG
这所大学今天开学	-
张茜前往阳安铁路并加入阳安铁科技有限公司	0:2:PER,4:8:LOC,11:20:ORG
单大伟在技术团队工作	0:3:PER
普通用户今天提交申请	-
货物已经抵达悼陵监村	6:10:LOC
他加入了方碑科学院	4:9:ORG
兰园社区发布了最新通知	0:4:LOC
他加入了阿克陶科技有限公司	4:13:ORG
报告由南浦数据研究院提交	3:10:ORG
报告由解放计算所提交	3:8:ORG
记者采访了乔宇并发布报道	5:7:PER
医院附近交通比较拥堵	-
他从新前社区返回	2:6:LOC
我们与谷门证券交易所签署协议	3:10:ORG
报告由田林东商业银行提交	3:10:ORG
陈世昌前往金龙村并加入金龙商业银行	0:3:PER,5:8:LOC,11:17:ORG
钱琦前往梦白村并加入梦白科技有限公司	0:2:PER,4:7:LOC,10:18:ORG
路由器出现网络故障	-
我们与高速公大学签署协议	3:8:ORG
医院附近交通比较拥堵	-
左传参加了项目评审	0:2:PER
渡头中心医院完成系统升级	0:6:ORG
团队前往金明路开展调研	4:7:LOC
我们与坤洲证券交易所签署协议	3:10:ORG
他加入了宝秀证券交易所	4:11:ORG
我们与松柏计算所签署协议	3:8:ORG
他加入了东营商业银行	4:10:ORG
路由器出现网络故障	-
货物已经抵达东葫芦峪村	6:11:LOC
他从龙溪村返回	2:5:LOC
林头人民政府完成系统升级	0:6:ORG
项目位于执信路附近	4:7:LOC
会议由胡愈之主持	3:6:PER
溪洲智算中心发布了新模型	0:6:ORG
李期前往商州市并加入商州大学	0:2:PER,4:7:LOC,10:14:ORG
赵本山前往程桥村并加入程桥技术委员会	0:3:PER,5:8:LOC,11:18:ORG
团队前往图木舒克市开展调研	4:9:LOC
医院附近交通拥堵	-
吴兰前往尹家府并加入尹家中心医院	0:2:PER,4:7:LOC,10:16:ORG
陈纯甄前往池州市并加入池州商业银行	0:3:PER,5:8:LOC,11:17:ORG
我们与庄上联合实验室签署协议	3:10:ORG
王百姓精神广为流传	0:3:PER
医院附近交通比较拥堵	-
货物已经抵达延平路	6:9:LOC
我们联系了高振霄	5:8:PER
枣庄市峄城产业集团完成系统升级	0:9:ORG
杨洪参加了项目评审	0:2:PER
田间管理需要加强	-
货物已经抵达骆岭村	6:9:LOC
虎滩新区发布了最新通知	0:4:LOC
毛纺新计算所完成系统升级	0:6:ORG
报告由左安东计算所提交	3:9:ORG
项目位于夏湾新村附近	4:8:LOC
林永裕精神广为流传	0:3:PER
会议由刘乃仁主持	3:6:PER
货物已经抵达前辛房村	6:10:LOC
后坞村发布了最新通知	0:3:LOC
水岛裕前往浙江路并加入浙江产业集团	0:3:PER,5:8:LOC,11:17:ORG
林肯参加了项目评审	0:2:PER
报告由古路联合实验室提交	3:10:ORG
团队前往老古城开展调研	4:7:LOC
项目位于河南省武陟县附近	4:10:LOC
货物已经抵达西羊市	6:9:LOC
浴鹄智算中心发布了新模型	0:6:ORG
项目位于经岭村附近	4:7:LOC
会议由张梁主持	3:5:PER
团队前往三洲开展调研	4:6:LOC
会议由商思源主持	3:6:PER
周家嘴路黄兴计算所完成系统升级	0:9:ORG
互助村发布了最新通知	0:3:LOC
他从鸽群乡返回	2:5:LOC
货物已经抵达凤凰村	6:9:LOC
他加入了高港中心医院	4:10:ORG
金来沅在技术团队工作	0:3:PER
我们与捞村人民政府签署协议	3:9:ORG
团队前往通州佟麟阁大街开展调研	4:11:LOC
货物已经抵达南湖小区	6:10:LOC
我们与肖官营产业集团签署协议	3:10:ORG
他加入了姚家园北一人民政府	4:13:ORG
我们联系了孔杰	5:7:PER
我们与托格日尕孜数据研究院签署协议	3:13:ORG
外环东数据研究院发布了新模型	0:8:ORG
我们与益溪证券交易所签署协议	3:10:ORG
货物已经抵达联漾村	6:9:LOC
张乐行在技术团队工作	0:3:PER
建国人民政府发布了新模型	0:6:ORG
曹薰铉参加了项目评审	0:3:PER
八纬商业银行完成系统升级	0:6:ORG
晁错今天发表讲话	0:2:PER
团队前往官亭路开展调研	4:7:LOC
他从安阳市北关区返回	2:8:LOC
货物已经抵达峨山县	6:9:LOC
湘江东人民医院完成系统升级	0:7:ORG
高昂的成本需要控制	-
团队前往多宝路开展调研	4:7:LOC
我们与塔泥商业银行签署协议	3:9:ORG
通州佟麟阁大智算中心完成系统升级	0:10:ORG
研究生命起源	-
字符串优化知识库	-
会议由陈启明主持	3:6:PER
项维仁参加了项目评审	0:3:PER
项目位于徐城镇附近	4:7:LOC
东辛称村发布了最新通知	0:4:LOC
袁雨来前往符家川镇并加入段家寨智算中心	0:3:PER,5:9:LOC,12:19:ORG
京保路发布了最新通知	0:3:LOC
夏邛证券交易所完成系统升级	0:7:ORG
报告由张西堡计算所提交	3:9:ORG
团队前往爨底下村开展调研	4:8:LOC
他加入了西环人民医院	4:10:ORG
报告由俄勒冈科学院提交	3:9:ORG
记者采访了杨钰莹并发布报道	5:8:PER
报告由部门提交	-
双溪证券交易所发布了新模型	0:7:ORG
我们与庙城地科技有限公司签署协议	3:12:ORG
葫芦岛市发布了最新通知	0:4:LOC
市长今天发表讲话	-
货物已经抵达亚来乡	6:9:LOC
凉山证券交易所发布了新模型	0:7:ORG
徐婷在技术团队工作	0:2:PER
翁红在技术团队工作	0:2:PER
省会南京市发布了最新通知	0:5:LOC
喇叭沟门村发布了最新通知	0:5:LOC
我们与文江计算所签署协议	3:8:ORG
会议由阿鱼主持	3:5:PER
我们联系了伏明霞	5:8:PER
报告由庄头峪中心医院提交	3:10:ORG
唐清建参加了项目评审	0:3:PER
火山智算中心完成系统升级	0:6:ORG
市长今天发表讲话	-
他从渭丰乡返回	2:5:LOC
字符串优化知识库	-
吴忠信在技术团队工作	0:3:PER
路由器出现网络故障	-
友邻数据研究院完成系统升级	0:7:ORG
忠实里社证券交易所完成系统升级	0:9:ORG
团队前往现场开展调研	-
新店智算中心完成系统升级	0:6:ORG
秦献公前往国太桥乡并加入国太桥智算中心	0:3:PER,5:9:LOC,12:19:ORG
负责人参加了项目评审	-
他加入了广济科技有限公司	4:12:ORG
呼伦贝尔盟发布了最新通知	0:5:LOC
齐贤街发布了最新通知	0:3:LOC
慕容皝前往下沙城并加入下沙大学	0:3:PER,5:8:LOC,11:15:ORG
项目位于下山村附近	4:7:LOC
报告由冯家大学提交	3:7:ORG
记者采访了许安安并发布报道	5:8:PER
他加入了嘉禾北京产业集团	4:12:ORG
报告由上寨产业集团提交	3:9:ORG
我们联系了戈涛	5:7:PER
排榜人民医院发布了新模型	0:6:ORG
东八里村发布了最新通知	0:4:LOC
高昂的成本需要控制	-
这所大学今天开学	-
会议由刘璋主持	3:5:PER
报告由金丰计算所提交	3:8:ORG
吴祖光在技术团队工作	0:3:PER
光明北社区发布了最新通知	0:5:LOC
研究院正在建设新平台	-
会议由周世德主持	3:6:PER
洪钢参加了项目评审	0:2:PER
我们与阳明科学院签署协议	3:8:ORG
研究生命起源	-
报告由黄杨技术委员会提交	3:10:ORG
蔷薇证券交易所发布了新模型	0:7:ORG
松野今天发表讲话	0:2:PER
团队前往塔山西路开展调研	4:8:LOC
他从禾尼乡返回	2:5:LOC
嘉川人民政府发布了新模型	0:6:ORG
记者采访了姬蒯聩并发布报道	5:8:PER
他加入了和平数据研究院	4:11:ORG
货物已经抵达金塘村	6:9:LOC
蚱埠回族产业集团发布了新模型	0:8:ORG
我们联系了华生	5:7:PER
额勒再特乌鲁技术委员会发布了新模型	0:11:ORG
我们与三联人民政府签署协议	3:9:ORG
陈寒峰前往白桃村并加入白桃科技有限公司	0:3:PER,5:8:LOC,11:19:ORG
我们联系了李宗盛	5:8:PER
同意村发布了最新通知	0:3:LOC
谢小双前往前域乡并加入前域联合实验室	0:3:PER,5:8:LOC,11:18:ORG
他从闻涛路返回	2:5:LOC
陆军正在组织训练	-
朗诗国际街计算所完成系统升级	0:8:ORG
报告由东湖证券交易所提交	3:10:ORG
他从乔司一监区返回	2:7:LOC
患者服用药物控制症状	-
团队前往解元乡开展调研	4:7:LOC
大有庄社技术委员会发布了新模型	0:9:ORG
河南省南乐技术委员会完成系统升级	0:10:ORG
李惟淼前往福建南安市水头镇并加入福建南安市水头证券交易所	0:3:PER,5:13:LOC,16:28:ORG
团队前往溜姑乡开展调研	4:7:LOC
他从山美村返回	2:5:LOC
唐宫路发布了最新通知	0:3:LOC
新镇中心医院完成系统升级	0:6:ORG
陈叔宝在技术团队工作	0:3:PER
他加入了雪山产业集团	4:10:ORG
我们与桐梓坡联合实验室签署协议	3:11:ORG
记者采访了施万并发布报道	5:7:PER
吴升今天发表讲话	0:2:PER
他加入了陕西南科学院	4:10:ORG
我们与贾豁产业集团签署协议	3:9:ORG
他从竹巴龙乡返回	2:6:LOC
会议由杨学涛主持	3:6:PER
项目位于石油路附近	4:7:LOC
他加入了东灶技术委员会	4:11:ORG
我们与共青团大学签署协议	3:8:ORG
新江中心医院发布了新模型	0:6:ORG
李林松在技术团队工作	0:3:PER
刘寅生前往铺山并加入铺山数据研究院	0:3:PER,5:7:LOC,10:17:ORG
报告由南丹东技术委员会提交	3:11:ORG
普通用户今天提交申请	-
货物已经抵达中心城	6:9:LOC
他加入了平安数据研究院	4:11:ORG
货物已经抵达富藏乡	6:9:LOC
货物已经抵达东关正街	6:10:LOC
货物已经抵达贵州开阳县金中镇	6:14:LOC
我们与潮港科学院签署协议	3:8:ORG
会议由胡冲主持	3:5:PER
他从法国巴黎返回	2:4:LOC,4:6:LOC
他加入了福克兰人民医院	4:11:ORG
蒋举今天发表讲话	0:2:PER
他从成府路返回	2:5:LOC
会议由许寿裳主持	3:6:PER
他从嵩溪村返回	2:5:LOC
王大明在南湖区工作	0:3:PER,4:7:LOC
团队前往安国市开展调研	4:7:LOC
丰田村发布了最新通知	0:3:LOC
系统正在正常运行	-
项目位于融侨三区附近	4:8:LOC
他加入了华发新产业集团	4:11:ORG
团队前往朝仪侗族乡开展调研	4:9:LOC
货物已经抵达郑地乡	6:9:LOC
刘铨前往简易路并加入简易中心医院	0:2:PER,4:7:LOC,10:16:ORG
陈水扁在技术团队工作	0:3:PER
钱远镜前往青峰山并加入青峰商业银行	0:3:PER,5:8:LOC,11:17:ORG
音小人民政府发布了新模型	0:6:ORG
报告由东坡数据研究院提交	3:10:ORG
曾志伟今天发表讲话	0:3:PER
杨一前往北上坡村并加入北上坡中心医院	0:2:PER,4:8:LOC,11:18:ORG
蔡明今天发表讲话	0:2:PER
我们联系了郭芙蓉	5:8:PER
证券交易今天恢复正常	-
他从水竹乡返回	2:5:LOC
报告由丁仁中心医院提交	3:9:ORG
报告由武城科技有限公司提交	3:11:ORG
他加入了青堌集人民政府	4:11:ORG
何玉成在技术团队工作	0:3:PER
朱璟参加了项目评审	0:2:PER
阿柳参加了项目评审	0:2:PER
研究院正在建设新平台	-
会议由田亮主持	3:5:PER
他从上察隅镇返回	2:6:LOC
患者服用药物控制症状	-
袁尚前往紫荆北路并加入紫荆北联合实验室	0:2:PER,4:8:LOC,11:19:ORG
报告由留智庙中心医院提交	3:10:ORG
货物已经抵达东晁村	6:9:LOC
这所大学今天开学	-
我们与和铺产业集团签署协议	3:9:ORG
官升技术委员会完成系统升级	0:7:ORG
崔健精神广为流传	0:2:PER
团队前往沙里瑶族乡开展调研	4:9:LOC
患者服用药物控制症状	-
这所大学今天开学	-
项目位于罗洞村附近	4:7:LOC
陆天尧在技术团队工作	0:3:PER
报告由武宁南数据研究院提交	3:11:ORG
刘青云前往麻溪村并加入麻溪科学院	0:3:PER,5:8:LOC,11:16:ORG
我们与天津宁河县芦台人民政府签署协议	3:14:ORG
他从法国巴黎返回	2:4:LOC,4:6:LOC
他加入了三乡技术委员会	4:11:ORG
五一西路发布了最新通知	0:4:LOC
项目位于北京顺义区仁和镇附近	4:12:LOC
常丰中心医院完成系统升级	0:6:ORG
项目位于海东地区附近	4:8:LOC
毛子水参加了项目评审	0:3:PER
我们与老古城后街社技术委员会签署协议	3:14:ORG
林白水精神广为流传	0:3:PER
我们与红旗东智算中心签署协议	3:10:ORG
南充科学院完成系统升级	0:5:ORG
报告由大源数据研究院提交	3:10:ORG
大学毕业以后继续深造	-
路由器出现网络故障	-
货物已经抵达麓龙路	6:9:LOC
他从所属地区返回	2:6:LOC
货物已经抵达五四路	6:9:LOC
研究生命起源	-
报告由佛光大学提交	3:7:ORG
他加入了新风科技有限公司	4:12:ORG
安徽和县历阳科学院发布了新模型	0:9:ORG
田间管理需要加强	-
报告由和川产业集团提交	3:9:ORG
项目位于和尚山附近	4:7:LOC
安居小区发布了最新通知	0:4:LOC
报告由南湖中心医院提交	3:9:ORG
纬二街发布了最新通知	0:3:LOC
团队前往侯集回族镇开展调研	4:9:LOC
医院附近交通比较拥堵	-
松元村发布了最新通知	0:3:LOC
诺丁山郡发布了最新通知	0:4:LOC
陆军正在组织训练	-
卢武铉精神广为流传	0:3:PER
团队前往东岱乡开展调研	4:7:LOC
记者采访了林韦君并发布报道	5:8:PER
青磁窑乡发布了最新通知	0:4:LOC
莫文蔚参加了项目评审	0:3:PER
我们与金砂产业集团签署协议	3:9:ORG
居仁科技有限公司完成系统升级	0:8:ORG
他加入了海鶄落科学院	4:10:ORG
立山科学院完成系统升级	0:5:ORG
这所大学今天开学	-
证券交易今天恢复正常	-
走马坪白族乡发布了最新通知	0:6:LOC
戈涛前往夏如乡并加入夏如计算所	0:2:PER,4:7:LOC,10:15:ORG
我们与靖江产业集团签署协议	3:9:ORG
小费前往教工路并加入教工智算中心	0:2:PER,4:7:LOC,10:16:ORG
王子鹏前往坑头村并加入清水江科学院	0:3:PER,5:8:LOC,11:17:ORG
货物已经抵达福善庄乡	6:10:LOC
李东阳参加了项目评审	0:3:PER
报告由西学科学院提交	3:8:ORG
爱联技术委员会发布了新模型	0:7:ORG
朱家畈村发布了最新通知	0:4:LOC
龙柏路发布了最新通知	0:3:LOC
黄土水今天发表讲话	0:3:PER
苏志威前往红龙乡并加入红龙人民政府	0:3:PER,5:8:LOC,11:17:ORG
团队前往戈亭村开展调研	4:7:LOC
货物已经抵达复兴一村	6:10:LOC
证券交易今天恢复正常	-
上徐中心医院完成系统升级	0:6:ORG
康乐证券交易所发布了新模型	0:7:ORG
他从东马棚街返回	2:6:LOC
我们与整董联合实验室签署协议	3:10:ORG
我们联系了阿琴	5:7:PER
记者采访了冯简并发布报道	5:7:PER
曲瓦科技有限公司发布了新模型	0:8:ORG
项目位于兰溪市附近	4:7:LOC
张燮精神广为流传	0:2:PER
团队前往昆明池路开展调研	4:8:LOC
他从宝地区返回	2:5:LOC
报告由合裕产业集团提交	3:9:ORG
患者服用药物控制症状	-
货物已经抵达厝上村	6:9:LOC
项目位于钟管村附近	4:7:LOC
哈岘人民政府完成系统升级	0:6:ORG
高昂的成本需要控制	-
汪若海参加了项目评审	0:3:PER
医院附近交通比较拥堵	-
报告由四都坪证券交易所提交	3:11:ORG
丰顺证券交易所完成系统升级	0:7:ORG
我们联系了汪曾祺	5:8:PER
他加入了前门西河沿社中心医院	4:14:ORG
会议由李红主持	3:5:PER
崔元星参加了项目评审	0:3:PER
他从甲岸村返回	2:5:LOC
单希征精神广为流传	0:3:PER
团队前往西行路开展调研	4:7:LOC
团队前往烈太乡开展调研	4:7:LOC
货物已经抵达交大三村	6:10:LOC
王四营大学发布了新模型	0:5:ORG
他加入了群山证券交易所	4:11:ORG
记者采访了李傻傻并发布报道	5:8:PER
货物已经抵达霍营乡	6:9:LOC
这所大学今天开学	-
研究生命起源	-
我们与新安傣族产业集团签署协议	3:11:ORG
货物已经抵达开阳里第一社区	6:13:LOC
小巫精神广为流传	0:2:PER
报告由水洛产业集团提交	3:9:ORG
鸣沙人民医院完成系统升级	0:6:ORG
我们联系了包玉刚	5:8:PER
货物已经抵达义达里社区	6:11:LOC
团队前往宝山县开展调研	4:7:LOC
他加入了低港人民政府	4:10:ORG
我们与油尖旺商业银行签署协议	3:10:ORG
货物已经抵达岗山路	6:9:LOC
张秋人在技术团队工作	0:3:PER
团队前往市经济技术开发区开展调研	4:12:LOC
会议由张学冬主持	3:6:PER
他加入了姜堰人民政府	4:10:ORG
货物已经抵达昕水镇	6:9:LOC
老古城后街社区发布了最新通知	0:7:LOC
我们联系了李春燕	5:8:PER
他从祠堂村返回	2:5:LOC
他加入了富阳农民智算中心	4:12:ORG
他从桥龙乡返回	2:5:LOC
苏秦精神广为流传	0:2:PER
报告由部门提交	-
他加入了永福东大中心医院	4:12:ORG
曾乔参加了项目评审	0:2:PER
坑内村发布了最新通知	0:3:LOC
毛森前往上烟村并加入上烟大学	0:2:PER,4:7:LOC,10:14:ORG
汝南科学院完成系统升级	0:5:ORG
报告由沙城计算所提交	3:8:ORG
路由器出现网络故障	-
季华路发布了最新通知	0:3:LOC
姚礼修参加了项目评审	0:3:PER
张劭在技术团队工作	0:2:PER
报告由部门提交	-
王铭新今天发表讲话	0:3:PER
军山中心医院完成系统升级	0:6:ORG
项目位于三联村附近	4:7:LOC
货物已经抵达张自忠路	6:10:LOC
报告由枣庄峄证券交易所提交	3:11:ORG
他从杏林马銮湾返回	2:7:LOC
患者服用药物控制症状	-
他从河南市返回	2:5:LOC
他加入了南小联合实验室	4:11:ORG
负责人参加了项目评审	-
报告由汐止智算中心提交	3:9:ORG
