# text	start:end:type,...
小鹿犬被列入本次物种调查名单。	0:3:SPECIES
分析师正在研究金融。	7:9:TECH
寄居蟹被列入本次物种调查名单。	0:3:SPECIES
观测人员记录到了恐龙脚印。	8:12:SPECIES
研究人员重新核对了默克尔的相关记录。	9:12:PER
医学资料中记录了致死。	8:10:TECH
本次路线将经过北岸后继续向前。	7:9:LOC
本次路线将经过贵阳市后继续向前。	7:10:LOC
本次文档说明了民以食为天的基本情况。	-
展会上重点介绍了电解液的配置。	8:11:PRODUCT
菜单重点介绍了青梅。	7:9:PRODUCT
本次文档说明了不破楼兰终不还的基本情况。	-
观测人员记录到了海刺参。	8:11:SPECIES
系统正在处理关于好雨知时节的常规信息。	-
医学资料中记录了医疗机构。	8:12:TECH
分析师正在研究保险。	7:9:TECH
分析师正在研究退出。	7:9:TECH
祖逖的生平资料正在整理。	0:2:PER
本次文档说明了长河落日圆的基本情况。	-
本次路线将经过江门市后继续向前。	7:10:LOC
系统正在处理关于绿水青山的常规信息。	-
菜单重点介绍了酒肉。	7:9:PRODUCT
本次文档说明了穷则独善其身的基本情况。	-
观测人员记录到了钱串子。	8:11:SPECIES
摩根的生平资料正在整理。	0:2:PER
本次路线将经过广东省后继续向前。	7:10:LOC
研究人员重新核对了摩根的相关记录。	9:11:PER
医学资料中记录了下肢。	8:10:TECH
团队计划前往汶川开展调研。	6:8:LOC
项目正在评估不兼容的应用。	6:9:TECH
财经报告重点说明了税收。	9:11:TECH
观测人员记录到了浮游动物。	8:12:SPECIES
研究人员正在分析扩张。	8:10:TECH
用户正在评价水蜜桃的口感。	6:9:PRODUCT
系统正在处理关于潜移默化的常规信息。	-
文档重点解释了出栈。	7:9:TECH
报告引用了存单。	5:7:LAW
本次路线将经过革新后继续向前。	7:9:LOC
团队计划前往创业园开展调研。	6:9:LOC
赤眼蜂被列入本次物种调查名单。	0:3:SPECIES
系统正在处理关于畅所欲言的常规信息。	-
分析师正在研究收回。	7:9:TECH
用户正在评价五粮液的口感。	6:9:PRODUCT
张辉的生平资料正在整理。	0:2:PER
研究人员正在分析白内障。	8:11:TECH
本次路线将经过医学院后继续向前。	7:10:LOC
本次路线将经过小区后继续向前。	7:9:LOC
本案适用归还。	4:6:LAW
研究人员重新核对了姚晨的相关记录。	9:11:PER
研究人员正在分析一致性。	8:11:TECH
本次文档说明了虽千万人吾往矣的基本情况。	-
分析师正在研究考核。	7:9:TECH
项目正在评估大数据的应用。	6:9:TECH
分析师正在研究贸易。	7:9:TECH
研究人员重新核对了阿朵的相关记录。	9:11:PER
团队计划前往南开大学开展调研。	6:10:LOC
本次文档说明了为伊消得人憔悴的基本情况。	-
文档重点解释了应用场景。	7:11:TECH
系统正在处理关于近水楼台先得月的常规信息。	-
分析师正在研究债务。	7:9:TECH
本次文档说明了一言以蔽之的基本情况。	-
团队计划前往第二人民医院开展调研。	6:12:LOC
王姝的生平资料正在整理。	0:2:PER
系统正在处理关于弄潮儿向涛头立的常规信息。	-
本案适用经营权。	4:7:LAW
安东尼的生平资料正在整理。	0:3:PER
观测人员记录到了莴笋叶。	8:11:SPECIES
分析师正在研究计划。	7:9:TECH
报告引用了保险合同。	5:9:LAW
系统正在处理关于四通八达的常规信息。	-
菜单重点介绍了酥油。	7:9:PRODUCT
团队计划前往首都机场开展调研。	6:10:LOC
本次路线将经过首府后继续向前。	7:9:LOC
研究人员重新核对了李鹏的相关记录。	9:11:PER
财经报告重点说明了鉴定。	9:11:TECH
研究人员重新核对了弗兰克的相关记录。	9:12:PER
财经报告重点说明了市场化。	9:12:TECH
分析师正在研究论坛。	7:9:TECH
观测人员记录到了野牛草。	8:11:SPECIES
本次文档说明了诸如此类的基本情况。	-
医学资料中记录了疑似病例。	8:12:TECH
齐景公的生平资料正在整理。	0:3:PER
研究人员重新核对了默多克的相关记录。	9:12:PER
本次路线将经过植物园后继续向前。	7:10:LOC
用户正在比较熊猫的使用体验。	6:8:PRODUCT
团队计划前往公安分局开展调研。	6:10:LOC
本次文档说明了意恐迟迟归的基本情况。	-
观测人员记录到了鹿衔草。	8:11:SPECIES
团队计划前往集贸市场开展调研。	6:10:LOC
用户正在比较新凯越的使用体验。	6:9:PRODUCT
财经报告重点说明了高层。	9:11:TECH
菜单重点介绍了柠檬酸。	7:10:PRODUCT
项目正在评估宽高的应用。	6:8:TECH
研究人员正在分析产后。	8:10:TECH
本次路线将经过南京大学后继续向前。	7:11:LOC
文档重点解释了主函数。	7:10:TECH
研究人员正在分析咽喉。	8:10:TECH
研究人员重新核对了谢尔盖的相关记录。	9:12:PER
医学资料中记录了高危人群。	8:12:TECH
本次路线将经过东北后继续向前。	7:9:LOC
研究人员正在分析骨折。	8:10:TECH
本次路线将经过法学院后继续向前。	7:10:LOC
研究人员重新核对了马三立的相关记录。	9:12:PER
油葫芦被列入本次物种调查名单。	0:3:SPECIES
报告引用了守法。	5:7:LAW
本次文档说明了风口浪尖的基本情况。	-
分析师正在研究竞价。	7:9:TECH
团队计划前往沿海开展调研。	6:8:LOC
用户正在比较汽车销售服务的使用体验。	6:12:PRODUCT
研究人员正在分析疫情。	8:10:TECH
分析师正在研究淘宝。	7:9:TECH
团队计划前往呼和浩特市开展调研。	6:11:LOC
团队计划前往市工商局开展调研。	6:10:LOC
项目正在评估java代码的应用。	6:12:TECH
团队计划前往石油公司开展调研。	6:10:LOC
展会上重点介绍了新凯的配置。	8:10:PRODUCT
研究人员正在分析复苏。	8:10:TECH
本案适用证券交易所。	4:9:LAW
研究人员重新核对了刘超的相关记录。	9:11:PER
系统正在处理关于门前冷落鞍马稀的常规信息。	-
系统正在处理关于或轻于鸿毛的常规信息。	-
分析师正在研究收益。	7:9:TECH
本次路线将经过天津市后继续向前。	7:10:LOC
文档重点解释了编程语言。	7:11:TECH
文档重点解释了转义。	7:9:TECH
团队计划前往兰州市开展调研。	6:9:LOC
本次文档说明了可上九天揽月的基本情况。	-
系统正在处理关于土生土长的常规信息。	-
系统正在处理关于车水马龙的常规信息。	-
本次路线将经过公路后继续向前。	7:9:LOC
医学资料中记录了重症监护。	8:12:TECH
用户正在比较凌志的使用体验。	6:8:PRODUCT
项目正在评估宏定义的应用。	6:9:TECH
文档重点解释了64位。	7:10:TECH
本案适用违法行为。	4:8:LAW
本次文档说明了一举成名天下知的基本情况。	-
展会上重点介绍了凌志的配置。	8:10:PRODUCT
团队计划前往内蒙古自治区开展调研。	6:12:LOC
报告引用了省委。	5:7:LAW
本次路线将经过俱乐部后继续向前。	7:10:LOC
用户正在比较遥控的使用体验。	6:8:PRODUCT
研究人员正在分析胎儿。	8:10:TECH
展会上重点介绍了幻影的配置。	8:10:PRODUCT
系统正在处理关于针锋相对的常规信息。	-
医学资料中记录了检测。	8:10:TECH
系统正在处理关于因地制宜的常规信息。	-
项目正在评估用户信息的应用。	6:10:TECH
研究人员重新核对了刘颖的相关记录。	9:11:PER
本次文档说明了极目楚天舒的基本情况。	-
分析师正在研究涨幅。	7:9:TECH
华国锋的生平资料正在整理。	0:3:PER
展会上重点介绍了天津一汽的配置。	8:12:PRODUCT
团队计划前往雅安市开展调研。	6:9:LOC
王刚的生平资料正在整理。	0:2:PER
赛义德的生平资料正在整理。	0:3:PER
本次文档说明了欲穷千里目的基本情况。	-
用户正在比较多普达的使用体验。	6:9:PRODUCT
本次文档说明了乡音无改鬓毛衰的基本情况。	-
医学资料中记录了一致性。	8:11:TECH
分析师正在研究隔离。	7:9:TECH
本次路线将经过佛山市后继续向前。	7:10:LOC
财经报告重点说明了华侨。	9:11:TECH
团队计划前往村里开展调研。	6:8:LOC
回声定位被列入本次物种调查名单。	0:4:SPECIES
本次文档说明了天经地义的基本情况。	-
本案适用违法。	4:6:LAW
团队计划前往大都开展调研。	6:8:LOC
李伟的生平资料正在整理。	0:2:PER
研究人员正在分析治疗。	8:10:TECH
本案适用文化部。	4:7:LAW
财经报告重点说明了专利。	9:11:TECH
医学资料中记录了烧伤。	8:10:TECH
本次文档说明了雨打风吹去的基本情况。	-
本次路线将经过剧院后继续向前。	7:9:LOC
本次路线将经过中心小学后继续向前。	7:11:LOC
财经报告重点说明了资源。	9:11:TECH
本次文档说明了人间正道是沧桑的基本情况。	-
文档重点解释了静态变量。	7:11:TECH
本次路线将经过经济学院后继续向前。	7:11:LOC
团队计划前往上新开展调研。	6:8:LOC
团队计划前往省人大开展调研。	6:9:LOC
莴笋叶被列入本次物种调查名单。	0:3:SPECIES
蜡膜被列入本次物种调查名单。	0:2:SPECIES
研究人员正在分析贫血。	8:10:TECH
研究人员正在分析防治。	8:10:TECH
报告引用了对冲。	5:7:LAW
研究人员正在分析麻痹。	8:10:TECH
本案适用制度。	4:6:LAW
研究人员正在分析神经系统。	8:12:TECH
系统正在处理关于身临其境的常规信息。	-
本次路线将经过消防中队后继续向前。	7:11:LOC
财经报告重点说明了合同。	9:11:TECH
系统正在处理关于达则兼济天下的常规信息。	-
花寨被列入本次物种调查名单。	0:2:SPECIES
本次路线将经过武汉大学后继续向前。	7:11:LOC
财经报告重点说明了现金。	9:11:TECH
研究人员正在分析身高。	8:10:TECH
本案适用回避。	4:6:LAW
观测人员记录到了亚单位疫苗。	8:13:SPECIES
团队计划前往水井开展调研。	6:8:LOC
分析师正在研究赚钱。	7:9:TECH
用户正在评价三明治的口感。	6:9:PRODUCT
欧文的生平资料正在整理。	0:2:PER
安德鲁的生平资料正在整理。	0:3:PER
本次文档说明了大庇天下寒士俱欢颜的基本情况。	-
研究人员重新核对了纪晓岚的相关记录。	9:12:PER
分析师正在研究行情。	7:9:TECH
研究人员正在分析传染病。	8:11:TECH
本次路线将经过码头后继续向前。	7:9:LOC
分析师正在研究月薪。	7:9:TECH
本次路线将经过消防支队后继续向前。	7:11:LOC
系统正在处理关于天翻地覆慨而慷的常规信息。	-
唐太宗的生平资料正在整理。	0:3:PER
系统正在处理关于奋发有为的常规信息。	-
项目正在评估模块化的应用。	6:9:TECH
用户正在评价乙酸的口感。	6:8:PRODUCT
医学资料中记录了刺伤。	8:10:TECH
本次文档说明了擒贼先擒王的基本情况。	-
本次路线将经过旅游局后继续向前。	7:10:LOC
团队计划前往省辖市开展调研。	6:9:LOC
医学资料中记录了肢体。	8:10:TECH
医学资料中记录了精神。	8:10:TECH
文档重点解释了函数体。	7:10:TECH
本次文档说明了脱颖而出的基本情况。	-
本案适用承包。	4:6:LAW
研究人员重新核对了钱时的相关记录。	9:11:PER
团队计划前往炼油厂开展调研。	6:9:LOC
报告引用了房地产开发企业。	5:12:LAW
财经报告重点说明了低于。	9:11:TECH
项目正在评估系统调用的应用。	6:10:TECH
软体动物被列入本次物种调查名单。	0:4:SPECIES
本次路线将经过北京后继续向前。	7:9:LOC
观测人员记录到了药用动物。	8:12:SPECIES
项目正在评估Web应用的应用。	6:11:TECH
团队计划前往机场开展调研。	6:8:LOC
系统正在处理关于不知所措的常规信息。	-
财经报告重点说明了评估。	9:11:TECH
文档重点解释了sql语句。	7:12:TECH
团队计划前往城西开展调研。	6:8:LOC
毛毛虫被列入本次物种调查名单。	0:3:SPECIES
菜单重点介绍了鸳鸯。	7:9:PRODUCT
展会上重点介绍了欧陆的配置。	8:10:PRODUCT
研究人员正在分析放射性物质。	8:13:TECH
系统正在处理关于敢叫日月换新天的常规信息。	-
本次文档说明了杯水车薪的基本情况。	-
系统正在处理关于国以民为本的常规信息。	-
菜单重点介绍了杂碎。	7:9:PRODUCT
展会上重点介绍了指挥官的配置。	8:11:PRODUCT
本案适用联营。	4:6:LAW
团队计划前往印尼开展调研。	6:8:LOC
分析师正在研究产量。	7:9:TECH
研究人员正在分析确诊病例。	8:12:TECH
财经报告重点说明了波动。	9:11:TECH
研究人员重新核对了孔子的相关记录。	9:11:PER
展会上重点介绍了别克凯越的配置。	8:12:PRODUCT
研究人员正在分析感染者。	8:11:TECH
团队计划前往大厦开展调研。	6:8:LOC
赵薇的生平资料正在整理。	0:2:PER
团队计划前往钱江开展调研。	6:8:LOC
孙坚的生平资料正在整理。	0:2:PER
本次路线将经过河北省后继续向前。	7:10:LOC
本案适用中央党校。	4:8:LAW
研究人员重新核对了杨柳的相关记录。	9:11:PER
用户正在评价黄油的口感。	6:8:PRODUCT
财经报告重点说明了调控。	9:11:TECH
文档重点解释了堆内存。	7:10:TECH
朱镕基的生平资料正在整理。	0:3:PER
研究人员重新核对了米芾的相关记录。	9:11:PER
菜单重点介绍了肉眼。	7:9:PRODUCT
报告引用了刑事辩护。	5:9:LAW
报告引用了家产。	5:7:LAW
本次路线将经过沙滩后继续向前。	7:9:LOC
医学资料中记录了撕裂。	8:10:TECH
本次路线将经过台北市后继续向前。	7:10:LOC
团队计划前往福田开展调研。	6:8:LOC
利木赞牛被列入本次物种调查名单。	0:4:SPECIES
菜单重点介绍了虾米。	7:9:PRODUCT
本次文档说明了吾将上下而求索的基本情况。	-
本次路线将经过南都后继续向前。	7:9:LOC
系统正在处理关于不如退而结网的常规信息。	-
菜单重点介绍了柠檬汁。	7:10:PRODUCT
分析师正在研究效应。	7:9:TECH
菜单重点介绍了家常菜。	7:10:PRODUCT
报告引用了房地产开发公司。	5:12:LAW
展会上重点介绍了车展的配置。	8:10:PRODUCT
分析师正在研究客服。	7:9:TECH
公明的生平资料正在整理。	0:2:PER
